string,block0-0x542,,,初期選択に戻る,Back to initial choice,,
string,block0-0x551,,,リビング０,Living room 0,,
string,block0-0x55C,,,リビング１,Living room 1,,
string,block0-0x567,,,リビング２,Living room 2,,
string,block0-0x572,,,リビング３,Living room 3,,
string,block0-0x57D,,,客席０,Seating 0,,
string,block0-0x584,,,ＩＶ１,EVT 1,,
string,block0-0x58B,,,ＩＶ２,EVT 2,,
string,block0-0x592,,,ＩＶ３,EVT 3,,
string,block0-0x599,,,ＩＶ４,EVT 4,,
string,block0-0x5A0,,,ＩＶ５,EVT 5,,
string,block0-0x5EF,,,考える,Think,,
string,block0-0x5FD,,,ポリリーナ様の事,About Polylina,,
string,block0-0x615,,,リアちゃんのこと,About Lia,,
string,block0-0x62D,,,ポリリーナ様の正体,About Polylina's true identity,,
string,block0-0xB1D,,,見る,Look,,
string,block0-0xB32,,,話す,Talk,,
string,block0-0xB37,,,香坂女子学園,Kousaka Girls Academy,,
string,block0-0xB4B,,,生徒会長,Student council president,,
string,block0-0xB54,,,パパとママ,Papa and Mama,,
string,block0-0xDE6,,,思い出す,Remember,,
string,block0-0xDEF,,,香坂エリカのこと,About Erika Kousaka,,
string,block0-0xE00,,,イジワル,Mean stuff,,
string,block0-0xEF7,,,返事をする,Respond,,
string,block0-0xF02,,,ほかのイジワル,Other mean stuff,,
string,block0-0xF11,,,お嬢様グランプリのこと,About winning the Fraulein Contest,,
string,block0-0xF28,,,イジワルの理由,Reason for the mean stuff,,
string,block0-0xF3E,,,見学のこと,About the field trip,,
string,block0-0x13B6,,,客席,Seating,,
string,block0-0x13BB,,,お友達,Friends,,
string,block0-n-0x0,,,ＡＳＥ０１,ASE01,NOTE: these are for the PSG test in the unused test menu,
string,block0-n-0x1,,,ＩＳＥ２０,ISE20,,
string,block0-n-0x2,,,ＩＳＥ２６,ISE26,,
string,block0-n-0x3,,,ＩＳＥ２９,ISE29,,
string,block0-n-0x4,,,ＩＳＥ７８,ISE78,,
string,block0-n-0x5,,,ＤＳＥ０１,DSE01,,
string,block0-n-0x6,,,ＤＳＥ０４,DSE04,,
string,block0-n-0x7,,,ＹＮ２＿Ｍ１８,YN2_M18,,
string,block0-n-0x8,,,ＹＮ２＿Ｍ１９,YN2_M19,,
string,block0-n-0x9,,,ＹＮ２＿Ｍ２０,YN2_M20,,
string,block0-n-0xA,,,ＹＮ２＿Ｍ２１,YN2_M21,,
string,block0-n-0xB,,,ＹＮ２＿Ｍ２２,YN2_M22,,
string,block0-n-0xC,,,ＹＮ２＿Ｍ２３,YN2_M23,,
string,block0-n-0xD,,,ＹＮ２＿Ｍ２４,YN2_M24,,
string,block0-n-0xE,,,ＹＮ２＿Ｍ２５,YN2_M25,,
string,block0-n-0xF,,,ＹＮ２＿Ｍ２６,YN2_M26,,
string,block0-n-0x10,,,ＹＮ２＿Ｍ２８,YN2_M28,,
string,block0-n-0x11,,,ＹＮ２＿Ｍ３０,YN2_M30,,
string,block0-n-0x12,,,ＹＮ２＿Ｍ３１,YN2_M31,,
string,block0-n-0x13,,,ＹＮ２＿Ｍ３２,YN2_M32,,
string,block0-n-0x14,,,ＹＮ２＿Ｍ３３,YN2_M33,,
string,block0-n-0x15,,,ＹＮ２＿Ｍ３４,YN2_M34,,
string,block0-n-0x16,,,ＹＮ２＿Ｍ３６,YN2_M36,,
string,block0-n-0x17,,,ＹＮ２＿Ｍ３７,YN2_M37,,
string,block0-n-0x18,,,ＹＮ２＿Ｍ３８,YN2_M38,,
string,block0-n-0x19,,,ＹＮ２＿Ｍ３９,YN2_M39,,
string,block0-n-0x1A,,,ＹＮ２＿ＯＰＮ,YN2_OPN,,
string,block0-n-0x1B,Yuna: {,},"きゃあ〜っ❤
ポリリーナ様ってかっこいいっ！！","SQUEEEEE![nbsp]❤\n
Polylina's so COOOOOOL!!",,
string,block0-n-0x1C,Yuna: {,},"憧れよ　憧れ！
『お嬢様仮面　ポリリーナ』❤","Oh, how I adore you, `Masked Fraulein Polylina'![nbsp]❤",,
string,block0-n-0x1D,{,},"リアちゃんも　かっこいいけど
ポリリーナ様は百倍　ううん　千倍
いえいえ　一兆倍かっこいいわ！","Lia's cool too, but Polylina is a hundred...\n
no, a thousand...no no, a TRILLION times cooler!",,
string,block0-n-0x1E,Yuna: {,},"リアちゃん　闇との戦いの後
芸能界にデビューして
歌に　ドラマに　大活躍！！","After the battle with the darkness, Lia debuted in the entertainment industry and started doing all kinds of songs and dramas!",,
string,block0-n-0x1F,{,},"アッと言う間に
人気アイドルに　なっちゃったもんねー","In the blink of an eye, she's turned into a popular idol...",,
string,block0-n-0x20,{,},"それにくらべて　あたしったら
『神楽坂ユナ　進学の為　学業に専念』
とか　言われてるけど…","Me, on the other hand...\n
`Yuna Kagurazaka's devoting herself to her studies so she can continue her education' is what they're saying...","CHECK
i assume this is supposed to be something lia is using to admonish yuna, but it's vaguely worded
ohhhh, i see, this is a general ""people are saying this"" statement regarding yuna's hiatus from singing. it's kind of confusing because this break isn't explicitly mentioned until later in the story. not great writing imo, but what do i know.",
string,block0-n-0x21,{,},"ホントは　成績が落ちちゃって
パパとママに
怒られちゃったからだもんね〜
…トホホ[sweat]","But the truth is, my grades have dropped and I've gotten an earful from Papa and Mama...\n
Boo-hoo-hoo...[nbsp][sweat]",,
string,block0-n-0x22,Yuna: {,},"それにしても…
ポリリーナ様の正体って
だれなのかしら？","Well, anyways...\n
I wonder what Polylina's true identity is?",,
string,block0-n-0x23,{,},変身前は　リアちゃんなんだけどなぁ…,"I mean, she's Lia before she transforms, but...","NOTE: yes, this makes no sense. blame sailor moon.",
string,block0-n-0x24,{,},アレ…？,Huh...?,,
string,block0-n-0x25,Newscaster: {,},"こんばんわ
白丘台ケーブルニュースです！","Good evening.\n
This is Shiraokadai Cable News!",,
string,block0-n-0x26,{,},"さて　今日のニュース特集は
あの　名門白丘台女子高の前にできた
『香坂女子高等学園』について
おしらせいたします","For tonight's news feature, we'll be presenting the `Kousaka High-Class Girls Academy' built in front of the famed Shiraokadai High School for Girls.",,
string,block0-n-0x27,Yuna: {,},"ああっ！
コレ　あたしの学校だ❤","Ahh!\n
It's my school![nbsp]❤",,
string,block0-n-0x28,Yuna: {,},え〜っ　ナニ　それ〜〜っ！？,Huh? What the HECK is THAT!?,,
string,block0-n-0x29,Reporter: {,},"ハーイ！！　こちらは
香坂女子学園の　校門前でーす❤",Hi! Here we are at the gate to the Kousaka Girls Academy!,,
string,block0-n-0x2A,{,},ご覧下さい　このゴーカぶりを！,Have a look at these extravagant stylings!,,
string,block0-n-0x2B,{,,黄金で造られた校舎に,"A school building made from gold, with",NOTE: split lines,
string,block0-n-0x2C,,},大理石を　全面に敷き詰めた地面！,every inch of the ground coated in marble!,,
string,block0-n-0x2D,{,},"これが　あの香坂財閥の誇る
『新お嬢様学校』です！！","This is the new fraulein school, the pride of the famed Kousaka Conglomerate!",,
string,block0-n-0x2E,Yuna: {,},"なんか　ヘンなのーっ
まるで観光地の　おみやげみたい！","Super weird...\n
It's like a souvenir at a tourist site!",,
string,block0-n-0x2F,Yuna: {,},"パパァ　ママァ！！
あたしの学校　テレビに出てたよっ！","Papaaa! Mamaaa!\n
My school's on TV!",,
string,block0-n-0x30,Papa: {,},"フーム　なになに…？
『外宇宙で　大規模な戦闘の痕跡！』
…こりゃ　大変だ","Hmm, what's this...?\n
`Signs of a huge battle in outer space!'\n
...Whoa, sounds rough.",,
string,block0-n-0x31,Mama: {,},そーねぇ　大変ね　ユナ…,"Yes, yes, how terrible, Yuna...",,
string,block0-n-0x32,Yuna: {,},"ブゥーッ　パパもママも
ぜんぜん　聴いてないんだから〜",Boo...Papa and Mama aren't listening at all...,,
string,block0-n-0x33,Yuna: {,},"へえーっ　ウチの学校の前に
こんなのが　できたんだぁ…","Huh, so they built something like that in front of our school...",,
string,block0-n-0x34,Reporter: {,},"それでは
この学園の　創立者のお孫さんで
生徒会長を務める『香坂エリカさん』に
お話をうかがってみましょう！","Well then, let's have a chat with Ms. Erika Kousaka, the granddaughter of this academy's founder, who serves as president of the student council!",,
string,block0-n-0x35,Yuna: {,},ああっ　この子！？,Aah! HER!?,,
string,block0-n-0x36,Yuna: {,},"あ〜あ…
嫌なもの　見ちゃったなあ〜","Oh no...\n
I saw someone I REALLY wish I hadn't...",,
string,block0-n-0x37,Yuna: {,},"あのエリカって子…
何かと　あたしを目のカタキにして
イジワルしてくるんだもん…","That Erika girl...\n
For some reason, she's decided I'm her biggest enemy and keeps doing mean stuff to me...",,
string,block0-n-0x38,Yuna: {,},"そうそう
このあいだの『文化祭』だって…","Like, at the Cultural Festival the other day...",,
string,block0-n-0x39,Yuna: {,,"それ以外にも　昨日なんか
上履きの中に　五寸釘が入っていたし","And on top of that, just yesterday, I found a nail in my indoor shoes...","NOTE: split lines
as usual, erika has gone over the top and rather than thumbtacks, she's actually driven a giant nail through yuna's shoes",
string,block0-n-0x3A,,},カバンを開けたら　ワニがいたし…,"And when I opened my bag, there was a crocodile inside...",,
string,block0-n-0x3B,{,},"いいかげん　あたしも
うんざりしちゃうなあ","Geez, enough's enough.\n
I'm so fed up with this.",,
string,block0-n-0x3C,Yuna: {,},"銀河お嬢様コンテストで
決勝を逃したのは　あたしのせいだって
思い込んでるらしいけど　あたしが
悪いんじゃないもん…","Apparently, she's got it in her head that it's my fault she lost the chance to win the Galaxy Fraulein Contest, but it's not like it's something I did...",,
string,block0-n-0x3D,Yuna: {,},"当日　お腹をこわして
棄権したほうが　悪いんだもん！",It's because she got an upset stomach that day and withdrew!,,
string,block0-n-0x3E,{,},"でも　そんなこと言って聞くような
相手じゃなさそうだし…",But I guess she's not the kind of person who listens when you say stuff like that...,,
string,block0-n-0x3F,{,},"うちの学校の前に
あんな学校を作ったのも
ぜ〜んぶ　あたしに対するあてつけ
だっていうから　あきれちゃう…","And building that school in front of mine was totally just to spite me, too. I just can't believe it...",CHECK,
string,block0-n-0x40,{,},それにしても　困った人よね〜,"Man, what a problem child.",,
string,block0-n-0x41,Mama: {,},"ユナ　いいかげん　寝なさい
明日は社会科見学でしょ","That's enough, Yuna. Go to bed.\n
Isn't tomorrow your field trip?",,
string,block0-n-0x42,Papa: {,},"ユナ　おこづかい
もっと持ってかなくて　いいのかい？","Yuna, will you be okay not taking more spending money?","NOTE: the reason this is being mentioned is that much later in the game, it will be somewhat relevant that yuna runs out of money due to yuri's excessive eating habits",
string,block0-n-0x43,Yuna: {,},"は〜い　ママ！
パパ　おこづかいは
ちゃんと　決まってるのよ❤","Okay, Mama!\n
Papa, I'm taking the same amount as always.[nbsp]❤",CHECK,
string,block0-n-0x44,{,},"そうそう　明日は
『ムーントリップ』だもん！",That's right! Tomorrow's the Moon trip!,"NOTE: i would just like to note that english has very very very VERY stupid rules about whether or not ""moon"" should be capitalized in reference to the earth's moon. i believe what i last read was that it should be capitalized if used in an ""astronomical context"". is this science fiction story in which the characters travel to the moon sufficiently astronomical for this purpose? let's just say it is.",
string,block0-n-0x45,{,},"社会科見学で　お月さまに
行けるんだもんねェ〜っ
エヘッ　楽しみだなぁ！",We get to go to the MOON for our field trip! Eh-heh! It's so fun!,,
string,block0-n-0x46,Yuna: {,},"つい　この前　発見された
謎の古代遺跡を　見に行くんだって",I hear we'll go see those mysterious ancient ruins they just discovered.,,
string,block0-n-0x47,{,},しばらくは　エリカのことも忘れて…,"For now, I'll just forget about Erika...",,
string,block0-n-0x48,{,},キャハッ　遊んじゃおーっと❤,Tee-hee! Let's par-TAY![nbsp]❤,,
string,block0-n-0x49,Yuna: {,},"みんな　社会科見学ってより
ピクニックって感じネ❤",Everybody's acting more like we're going on a picnic than a field trip![nbsp]❤,,
string,block0-n-0x4A,Yuna: {,},"ねえねえねえ！
月の古代遺跡って　何があるのぉ？","Hey hey!\n
So what's in these ancient Moon ruins, huh?",,
string,block0-n-0x4B,Ai: {,},"ウーン　やっぱり
遺跡っていうくらいだからぁ
古い住居とか　なにかの骨とか…","Hmm. Well, they're like, ancient ruins, so I guess it'll be, y'know, old houses and bones and stuff...",,
string,block0-n-0x4C,Yuna: {,},"ウサギのミイラとか
あったりして！？",Are there gonna be rabbit mummies!?,,
string,block0-n-0x4D,Megumi: {,},アハハッ　そんなの無いよぉ！,Ahaha! There won't be anything like that!,,
string,block0-n-0x4E,Ai: {,},キモチわるゥーい[sweat],"Ew, gross.[nbsp][sweat]",,
string,block0-n-0x4F,Yuna: {,},エーッ　そぉーかなぁー？,"Aww, really...?",,
string,block0-n-0x50,{,},"アハハハハハッ
相変わらずの　おまぬけさんねェ〜
神楽坂ユナ！！","Ah-hahahahaha!\n
I see you're still the village idiot, huh...\n
Yuna Kagurazaka!",,
string,block0-n-0x51,Yuna: {,},ゲゲッ！　そ　その声は…,Oh no! T-That voice...,,
,,,,"//==================================
// Indexed strings 
//==================================",,,
,,,,"//==================================
// Text block 1 (sector 0x2E82)
//==================================",,,
,,,,"//==================================
// Unindexed strings 
//==================================",,,
string,block1-0x2D,,,１章＃３（０１）前半,Ch. 1 [#]3 (01) 1,,
string,block1-0x42,,,　　〃　　　　　後半,} 2,,
string,block1-0x57,,,初期選択に戻る,Back to initial choice,DUPE: F43,
string,block1-0x66,,,ＩＶ８,EVT8,,
string,block1-0x6D,,,コア,Core,,
string,block1-0x72,,,月ダンジョン,Moon Dungeon,,
string,block1-0x7F,,,出口,Exit,,
string,block1-0x84,,,ＩＶ９,EVT9,,
string,block1-0x8B,,,地下出口,Underground Exit,,
string,block1-0x94,,,ＩＶ１０,EVT10,,
string,block1-0x9D,,,バトル１,Battle 1,DUPE: F25,
string,block1-0xA6,,,ＩＶ１１,EVT11,,
string,block1-0xAF,,,スペースプレーン,Space Brain,,
string,block1-0xC0,,,ＩＶ１２,EVT12,,
string,block1-0x126,,,聞く,Ask,,
string,block1-0x14D,,,話す,Talk,DUPE: F59,
string,block1-0x159,,,考える,Think,DUPE: F54,
string,block1-0x167,,,逃げ出す,Escape,,
string,block1-0x170,,,ユーリィ,Yuri,,
string,block1-0x180,,,さっき起きたこと,About what just happened,,
string,block1-0x198,,,ビーコンのこと,About the beacon,,
string,block1-0x1AE,,,ユーリィのこと,About Yuri,,
string,block1-0x1C4,,,エリカのこと,About Erika,,
string,block1-0xC16,,,月ダンジョンへ入る,Enter the Moon dungeon,NOTE: you get the option to skip dungeons if debug mode is on,
string,block1-0xC29,,,先へ進む,Skip ahead,,
string,block1-0xDBA,,,見る,Look,DUPE: F58,
string,block1-0xDBF,,,開ける,Open it,,
string,block1-0xE75,,,マミ,Mami,,
string,block1-0x11DE,,,バトルに入る,Start the battle,NOTE: you get the option to skip battles if debug mode is on,
string,block1-0x11EB,,,先に進む,Skip ahead,,
string,block1-0x1227,,,告白する,Fess up,,
string,block1-0x1230,,,頼む,Request,,
string,block1-0x1235,,,エルナー,Elner,,
string,block1-0x123E,,,エルナーの話,To Elner's explanation,"NOTE: 聞く can mean both ""ask"" or ""listen to"". every other instance in this game is used to mean ""ask"", but this one time it's ""listen (to elner's story/explanation)"". since it's just this once, i've simply written around it...
except wait, now i've hacked it to add ""listen"" here, so never mind",
string,block1-n-0x0,Yuna: {,},"ところで…
ユーリィ　ここ　どこなの？","So, hey...\n
Where are we, Yuri?",,
string,block1-n-0x1,Yuri: {,},"えーっとォ　ここはぁ…
古代遺跡の地下ですぅ","Ummm, this is...the underground part of the ancient ruins.","NOTE: could also be ""basement"", but that feels a little underwhelming",
string,block1-n-0x2,Yuna: {,},"えっ！　あたし
そんなとこまで　落っこちたんだ！？",What!? I fell all the way down there!?,,
string,block1-n-0x3,Yuri: {,},ハイ！　そのよーですねぇ,Yes! That is right.,,
string,block1-n-0x4,Yuna: {,},"えーっと　たしかあのとき
いきなり　遺跡が光って…","Um...I think when I fell, the ruins suddenly started glowing...",,
string,block1-n-0x5,Yuri: {,},"えっとォ…それはぁ
ビーコンが　作動したんだと
思いますけどぉ…",Uhhh...I think that is...because the beacon came online...?,,
string,block1-n-0x6,Yuna: {,},えっ？　ビーコン…ナニ　それ？,Huh? Beacon...? What's that?,,
string,block1-n-0x7,Yuri: {,},"んとぉ…これはぁ
遺跡なんかじゃないんですよぉ！","Well...These are not ruins, you know!",,
string,block1-n-0x8,Yuna: {,},"えーっ！？　でもさっき
遺跡って　言ったじゃなーい",What!? But you just said they were!,,
string,block1-n-0x9,Yuri: {,},"だからぁ　えー
これはぁ　悪い心を感知するぅ
センサーなんですぅ","Well, that is...err...\n
You see, this is a sensor that detects evil hearts.",,
string,block1-n-0xA,Yuna: {,},"れれっ？　言ってることが
さっぱり　わかんないよォ〜[sweat]",Buh? I don't get what you're saying at all...[nbsp][sweat],,
string,block1-n-0xB,Yuri: {,,"う〜んとぉ…
ビーコンがぁ　『戦争』を感知するとぉ","Well, hmm...\n
When the beacon detects warfare...",NOTE: split lines,
string,block1-n-0xC,,},"それはぁ　『永遠のプリンセス号』に
報らされるんですぅ",it notifies the Eternal Princess.,,
string,block1-n-0xD,{,,"そーして　『永遠のプリンセス号』はぁ
『戦争』を　『悪』と判断してぇ","Then, the Eternal Princess judges the warfare to be evil...",NOTE: split lines,
string,block1-n-0xE,,},"その文明を　破壊するために
宇宙の果てから　やって来るんですぅ",and it comes from the ends of space to destroy that civilization.,,
string,block1-n-0xF,Yuna: {,},"フーン　すごいんだねー
でも　どおしてビーコンは
動いちゃったの？","Huh...Amazing.\n
But why did the beacon activate?",,
string,block1-n-0x10,{,},"どこも　戦争なんて
やってないのに　おかしいね？",It's weird that that would happen when there's no battles going on...,,
string,block1-n-0x11,Yuri: {,},"あれ？　ユナさん
さっき　あったじゃないですかあ？","Hmm? Miss Yuna, one just occurred, did it not?",,
string,block1-n-0x12,Yuna: {,},"えっ？　じゃあ　あたしたちが
ケンカしたのは　もしかして…","Huh? Wait, could it be that the argument we were having...",,
string,block1-n-0x13,Yuri: {,},"ハイ　悪の権化の登場と
判断したようですぅ",Yes. It seems it was judged to be the appearance of the embodiment of evil.,,
string,block1-n-0x14,Yuna: {,},"そんなぁ〜
ただの　ケンカなのにィ〜[sweat]","Whaaaat!?\n
But it was just a little scuffle...![nbsp][sweat]",,
string,block1-n-0x15,Yuri: {,},"あれぇ？
いけなかったんですかぁ？","Ohh?\n
But those are bad, are they not?",,
string,block1-n-0x16,Yuna: {,},"ねぇ　なんで
そんなに　詳しく知ってるのォ？","Hey, how do you know so much about all this?",,
string,block1-n-0x17,Yuri: {,},"えーっとぉ…
私は　太陽系のビーコンを
管理する役だったようなぁ……？","Ummmm...\n
It seems like...I was assigned the role of controller of the solar system's beacon...?",,
string,block1-n-0x18,Yuna: {,},覚えてないの？…,You don't remember...?,,
string,block1-n-0x19,Yuri: {,},"ええ　ずいぶん
昔のことですからぁ…",Well...It was a very long time ago...,,
string,block1-n-0x1A,Yuna: {,},"あっ　そうだ！
一緒にいたエリカたちはどうしたの？","Oh, right!\n
What happened to Erika and those girls who were with me?",,
string,block1-n-0x1B,Yuri: {,},"あの人たちはですねぇ
永遠のプリンセス号に
利用されることになったんですぅ","Those people...?\n
They are to be used by the Eternal Princess.",,
string,block1-n-0x1C,Yuna: {,},へっ！？,What!?,,
string,block1-n-0x1D,Yuri: {,},"だからぁ
永遠のプリンセス号の　道のりを
護衛するために　各地に
飛ばされたんですぅ","You see...\n
In order to guard the Eternal Princess's journey, they have been dispatched to various locations.",,
string,block1-n-0x1E,Yuna: {,},ええ〜っ[sweat],WHAAAAAT!?[nbsp][sweat],,
string,block1-n-0x1F,Yuna: {,},な　なんなの！？,W-What's going on!?,,
string,block1-n-0x20,Yuri: {,},"あー　これは
あたしが目覚めたんでぇ　この遺跡
いらなくなっちゃいましたからぁ
今から　爆発するんですぅ","Oh, this...?\n
Because I have awakened, these ruins have become unnecessary, and will now self-destruct.",,
string,block1-n-0x21,Yuna: {,},げげっ！,Gaaah!,,
string,block1-n-0x22,Yuna: {,},"ねえ　ユーリィ[sweat]
どうすれば　ここから出られるのっ！？","Hey, Yuri![nbsp][sweat]\n
How can we get out of here!?",,
string,block1-n-0x23,Yuri: {,},"さあ…？
私は　ここから出た事　ないんですぅ","Well, hmm...\n
I have never left this place.",,
string,block1-n-0x24,Yuna: {,},あ〜ん[sweat]　どうしよぉ〜！？,"Aaaah![nbsp][sweat]\n
What're we gonna doooooo!?",,
string,block1-n-0x25,Yuna: {,},あっ！！　何　あれっ！？,Ah! What's that!?,,
string,block1-n-0x26,Yuri: {,},"もしかすると
出口かもしれませんねぇ？",Perhaps that might be the exit?,,
string,block1-n-0x27,Yuna: {,},ユーリィ　行ってみよう！！,"Yuri, let's go through it!",,
string,block1-n-0x28,Yuri: {,},ハイですぅ！,Yes ma'am!,,
string,block1-n-0x29,Yuna: {,},"えーっ！
閉じこめられちゃったよぉ〜","Huh!?\n
We've been shut in!",NOTE: looking at the entrance door,
string,block1-n-0x2A,Yuri: {,},"たぶん出口は
もうすぐだと　思うですぅ〜",I believe the exit may be just ahead.,"NOTE: for reference, she says this whenever you start to go down a dead-end path. like many things yuri does, it's meant to annoy you.",
string,block1-n-0x2B,Yuri: {,},"たぶん出口は
もうすぐだと　思うですぅ〜",I believe the exit may be just ahead.,DUPE: F234,
string,block1-n-0x2C,Yuna: {,},助かったぁ！　出口よ　出口！！,Thank goodness! It's the exit!,,
string,block1-n-0x2D,Yuna: {,},あ〜ん[sweat]　開かないよ　ココォ！,Oh no![nbsp][sweat] It won't open!,,
string,block1-n-0x2E,Yuri: {,},"あ〜っ　それだったら
まかせてくださーい","Ahh...In that case, please leave this to me.",,
string,block1-n-0x2F,Yuna: {,},"ちょ　ちょっとォ[sweat]
何　言ってるのよォ！？","H-Hey, wait![nbsp][sweat]\n
What are you talking about!?",,
string,block1-n-0x30,{,},"いま　それどころじゃないでしょー
もうすぐ　この遺跡が
爆発しちゃうんだからァ！！","This isn't the time for that!\n
These ruins are gonna explode any minute now!",,
string,block1-n-0x31,Mami: {,},"ええい　うるさいっ！
逃げようと思っても　もうムダだ！
正々堂々と　勝負しろ！","Hey, shut up!\n
It's no use trying to run now!\n
We're gonna fight fair and square!",,
string,block1-n-0x32,Yuna: {,},ユ　ユーリィ　どうしよう！？,"Y-Yuri, what should we do!?",,
string,block1-n-0x33,Yuri: {,},"そーですねぇ
相手は　武装してますから
もう　勝てる見込みは　ないですぅ","Well, hmm...\n
Because your opponent is armed, there is now little chance of being able to win.",,
string,block1-n-0x34,Yuna: {,},"そ　そんなあ…
人ごとみたいに言わないでよ〜[sweat]","N-No way...\n
Don't talk like it's not your problem![nbsp][sweat]",,
string,block1-n-0x35,Yuri: {,},"うーん…やっぱり
ここはァ　逃げたほーがいいですねぇ","Hmm...Yes, it appears escape is the best choice.",,
string,block1-n-0x36,Yuna: {,},えっ　逃げるって…どこに！？,Huh? Escape...WHERE exactly!?,,
string,block1-n-0x37,Yuri: {,},"さあ…
どこがいいんでしょうかぁ？","Well now...\n
What would be a good place?",,
string,block1-n-0x38,Yuna: {,},"あ〜ん　もう[sweat]
こんな時に　『みんな』が
いてくれたらなあ……","Oh, geez![nbsp][sweat]\n
If only `they' were here for me now...",,
string,block1-n-0x39,{,},ユナ　ユナ！　これを使いなさい！,Yuna...Yuna! Use this!,,
string,block1-n-0x3A,Yuna: {,},"ああっ！！　その声は…
どこ？　どこにいるの！？","AH! That voice...\n
Where? Where are you!?",,
string,block1-n-0x3B,{,},"説明はあとです！
さあ　これで戦えるはずです！","I'll explain later!\n
Come on! You should be able to fight with this!",,
string,block1-n-0x3C,Yuna: {,},"ねえ　エルナー
どうして　急にやってきたの？","Hey, Elner...\n
Why are you here all of the sudden?","NOTE: yes, i know it should be ""all of a sudden"". you think yuna does, though?",
string,block1-n-0x3D,Elner: {,},"はい…
『永遠のプリンセス号』が
動き出したのです","Well...\n
The Eternal Princess has activated.",,
string,block1-n-0x3E,Yuna: {,},"永遠のプリンセス号……？
それって　さっきユーリィも
言ってたよね？","The Eternal Princess...?\n
Weren't you talking about that earlier too, Yuri?",,
string,block1-n-0x3F,Yuri: {,},"ハーイ　そーですぅ
言いましたァ","Yes! That is right!\n
I talked about it!",,
string,block1-n-0x40,Elner: {,},"ユナ…
あれは　とても強くて　恐ろしい
超巨大戦艦です","Yuna...\n
The Eternal Princess is a very strong and terrifying, immensely gargantuan battleship.",,
string,block1-n-0x41,{,},"『永遠のプリンセス号』に
狙われたら最後…
その星は　宇宙から跡形もなく
消滅させられてしまうのです！","If it comes after a planet, then ultimately...it'll be obliterated from space without a trace!",,
string,block1-n-0x42,Yuna: {,},ええっ！？　そんなあー[sweat],WHAT!? No way...[nbsp][sweat],,
string,block1-n-0x43,Elner: {,},"本当です！！
そしてナゼか　今度は
永遠のプリンセス号は　地球へと
向かっています","It's true!\n
And for some reason, the Eternal Princess is now targeting Earth!",,
string,block1-n-0x44,{,},"月に埋められていたビーコンが
作動するなんて……
地球に　どんな悪が
存在しているのでしょう？",For the beacon buried on the Moon to activate...What kind of evil must exist on Earth?,,
string,block1-n-0x45,Yuna: {,},"もしかして　あたしったら
とーっても　タイヘンなことを
しちゃったみたい…",It juuuust might be possible that I did something reeeeeeeally unfortunate...,,
