string,battleblock-0xD0-0x2BD,Yuri: {,},"あっ　あなた〜\n
　顔にゴミが　ついていますょ〜\l<$01>

\sユーリィ「あっ　”ホクロ”って\n
　いうですか・・　　それ・・・","Ah! There is a piece of garbage stuck to your face.}\l<$01>

\sYuri: {Oh, is that what is called a `mole'...?",,
string,battleblock-0xD0-0x33C,\sYuri: {,},"あなた　ドジですねぇ〜\n
　あたしを　見習うと　いいですよぅ","You certainly are clumsy.\n
You should try to be more like me.",,
string,battleblock-0xD0-0x385,\sYuri: {,},"ご飯　食べ過ぎると\n
　太りますよう〜","If you eat too much, you will become fat, you know.",,
string,battleblock-0xD0-0x3B8,\s\p<$0D>Yuri: {,},"うんぐうんぐ・・・モグモグ\n
　おいしいですぅ！","(munch) (crunch)...(om) (nom)...\n
Delicious!",,
string,battleblock-0xD0-0x3F9,\s\p<$14>Yuri: {,},アブナイですぅ〜,That is dangerous!,,
string,battleblock-0xD0-0x41C,Yuri: {,},イタイですぅ〜,That is painful!,,
string,battleblock-0xD0-0x437,Yuri: {,},イヤーーーンですぅ,This is extremely terrible.,,
string,battleblock-0xD0-0x456,Yuri: {,},"あわわわっ\n
　なに言ってるか　わかんないですぅ","Waaaah!\n
I do not understand what you are saying at all.",,
string,battleblock-0xD0-0x491,\p<$0D>Yuri: {,},"おなかが　減ったので\n
　かえるですぅ","I am hungry, so I am leaving.",,
string,battleblock-0xD0-0x4C6,Yuri: {,},信じられませんですぅ,I cannot believe this.,,
,,,,"//==================================
// Battle block 0x104
//==================================",,,
string,battleblock-0x104-0x81,Mami: {,},"お互い　悔いの残らぬ様\n
　正々堂々と　勝負しようゼ！",Let's duke it out fair and square so we've got no regrets!,,
string,battleblock-0x104-0xBE,Mami: {,},"あたしの　血と汗が染み込んだ\n
　青春のユニフォームを・・","How could this happen to the uniform of my glory days, soaked with my sweat and blood...?",,
string,battleblock-0x104-0xFF,\sMami: {,},"あたしの　鋭いスイングが\n
　見えるか？",Can you even see my Quick Swing?,,
string,battleblock-0x104-0x130,Mami: {,},"私の投げる球　打てるもんなら\n
　打ってみな！\l<$01>

\sマミ「大リーグ　シュータァーー！","If you think you can hit MY pitches, go ahead and take a swing!}\l<$01>

\sMami: {BIG-LEAGUE SHOOTERRRRRR!",,
string,battleblock-0x104-0x18B,\s\p<$05>Mami: {,},うおりゃゃゃゃーーーー,WhoooooooaYAAAAAAAHHH!,,
string,battleblock-0x104-0x1B0,\sMami: {,},"じゃ　今度は\n
　こっちから　いくぜーーっ！！","Alright, I'm gonna hit ya RIGHT NOW!",CHECK,
string,battleblock-0x104-0x1E7,\s\w<$0A>Mami: {,},"じゃ　今度は\n
　こっちから　いくぜーーっ！！","Alright, I'm gonna hit ya RIGHT NOW!",DUPE: F103,
string,battleblock-0x104-0x222,\s\p<$05>Mami: {,},"じゃ　今度は\n
　こっちから　いくぜーーっ！！","Alright, I'm gonna hit ya RIGHT NOW!",DUPE: F103,
string,battleblock-0x104-0x25D,\s\p<$31>Club Members: {,},"ヘーボ！　ヘーボ！\n
　引っ込んじまえー　チンチクリン〜！","YOU SUCK! YOU SUCK!\n
GO ON HOME, SHORT AND STUMPY!",,
string,battleblock-0x104-0x2A8,\s\p<$31>Club Members: {,},"ヒュー　ヒュー\n
　あなた　ちゃんと見えてるのー？","NEENER, NEENER!\n
YOU CAN'T HIT THE BALL, YOU WIENER!",,
string,battleblock-0x104-0x2EB,\s\p<$31>Club Members: {,},"わぁー　なんてたくましい足！\n
　キャッチャー向きだねーっ","Whoa, what burly legs!\n
You'd make a great catcher!",,
string,battleblock-0x104-0x336,\s\p<$31>Club Members: {,},"ノーコン！　ペチャパイ！\l<$80>

「ノーコン！　ペチャパイ！","LOOOO-SER! FLATTY PATTY!}\l<$80>

{LOOOO-SER! FLATTY PATTY!",,
string,battleblock-0x104-0x37F,\s\p<$0C>Mami: {,},ぷはーーーっ！　生き返ったゼ！,Hoo-ee! Puts ya right back in the game!,,
string,battleblock-0x104-0x3AC,\s\p<$15>Mami: {,},"はっははははっ　あまいゼ！\n
　そんな攻撃　止まって見えるゼ！",Ha-ha-ha-ha-ha! Not gonna cut it! An attack like that's dead in the water!,CHECK,
string,battleblock-0x104-0x3F7,Mami: {,},くっそー　まだ負けねぇぞ！,Dammit! This ain't over yet!,,
string,battleblock-0x104-0x41A,Mami: {,},"そんな・・・\n
　あたしが　アウトなんて・・・・","Oh no...\n
I'm out...?",,
string,battleblock-0x104-0x451,Mami: {,},"きたねぇぞ　女なら\n
　自分のウデで　勝負しろよっ！","You're so damn underhanded! If you're a girl, fight with your own skills!",,
string,battleblock-0x104-0x48C,\p<$1C>,,,,,UNTRANSLATED
string,battleblock-0x104-0x493,Mami: {,},次の回は　みてろよっ！,Just you wait 'til next time!,,
,,,,"//==================================
// Battle block 0x138
//==================================",,,
string,battleblock-0x138-0x81,Polylina: {,},"かよわき花に　迫る悪の陰\n
　けれど　この私が　散らせはしない\l<$01>

ポリリーナ「お嬢様仮面　ポリリーナ！\n
　愛とともに　ここに　参上！！","The shadow of evil looms over the delicate flowers...But I shall not let them wither!}\l<$01>

Polylina: {With love at her side, the Masked Fraulein Polylina springs forth!",NOTE: identical (except for spacing and punctuation) to intro speech in the main script,
string,battleblock-0x138-0x114,Polylina: {,},くっ　わたしとした事が,"Kh...! Why me, of all people...!",,
string,battleblock-0x138-0x139,\sPolylina: {,},バッキン・ボーーーーー！,Back-In Bo!,"CHECK
i don't know what either of polylina's ""bakkin"" attacks are supposed to mean...
is it something weird like ""back in"", because it's a boomerang staff attack? idk",
string,battleblock-0x138-0x162,Polylina: {,},"わたしの　愛のムチ\n
　うけてみよっ！\l<$01>

\sポリリーナ「バッキン・ビュー","Feel the bite of my Whip of Love!}\l<$01>

\sPolylina: {Back-In Byu!","CHECK
my best guess is that ""byu"" is the ""whoosh"" onomatopoeia for the crack of the whip. but if we're keeping ""bo"" for the other attack, we might as well do the same here",
string,battleblock-0x138-0x1B7,\s,,"うそ攻撃３！！\n
（このメッセージを見た人は\n
すぐ報告を！！）","Fake attack 3!!\n
(Whoever say this message, report it right away!!)",,
string,battleblock-0x138-0x1F8,\s\p<$09>Yuna: {,},"キャ〜ッ　ポリリーナ様！\n
　ステキ〜　好きにしてぇぇ〜","SQUEEEE! Polylina!\n
You're so wonderful! This one's all yours!",CHECK,
string,battleblock-0x138-0x23D,\sPolylina: {,},そこだ！,Here it comes!,,
string,battleblock-0x138-0x256,\sPolylina: {,},そこだ！,Here it comes!,DUPE: F124,
string,battleblock-0x138-0x26F,\s,,"うそ反射攻撃３！！\n
（このメッセージを見た人は\n
すぐ報告を！！）","Fake counterattack 3!!
(Whoever say this message, report it right away!!)",,
string,battleblock-0x138-0x2B4,\sPolylina: {,},"この世に　悪の栄えた\n
　ためし無しっ！",Evil never prospers in this world!,,
string,battleblock-0x138-0x2EB,\sPolylina: {,},ゲームは　１日１時間よ！,Always game an hour a day!,"NOTE: the famous tagline of Takahashi Meijin, Hudson executive/spokesperson/star of the Adventure Island series/etc.",
string,battleblock-0x138-0x314,\sPolylina: {,},"わたしが来たからには\n
　後がないと　思うことねっ！","Now that I am here, I think you've no escape!",,
string,battleblock-0x138-0x357,\sPolylina: {,},"遊んでばかりいないで\n
　少しは勉強しなさい！",Don't spend all your time playing around. Study a little too!,,
string,battleblock-0x138-0x394,\s\p<$16>Polylina: {,},"ポリリーーーナ！\n
　マント！！",Polylinaaaaaaaaa...CLOAK!,,
string,battleblock-0x138-0x3C7,Polylina: {,},まだまだぁーーっ,It's not over yet!,,
string,battleblock-0x138-0x3E6,Polylina: {,},"いけない！\n
　わたしの正体が　ばれてしまうわ","You can't do this!\n
You'll expose my secret identity!",,
string,battleblock-0x138-0x421,Polylina: {,},"まだ　負ける訳には\n
　いかないのよ！",I can't afford to lose yet!,CHECK,
string,battleblock-0x138-0x454,\p<$1E>Polylina: {,},"じゃあね！\n
　あとは　がんばるのよ！","That's all, folks!\n
Well, keep at it!",,
string,battleblock-0x138-0x48B,Polylina: {,},"真の正義の味方は\n
　こんな事では　くじけはしないわ！",A true ally of justice will never lose heart at such a setback!,,
,,,,"//==================================
// Battle block 0x16C
//==================================",,,
string,battleblock-0x16C-0x81,Rui: {,},"エース・ストライカーの\n
　意地にかけても　この勝負もらうよ！","By my pride as an ace striker, this match will be mine!",CHECK,
string,battleblock-0x16C-0xC6,Rui: {,},"ちっ　名プレイヤーには\n
　退場は　つきものよ！",Tch! Every player's got to rest sometimes!,,
string,battleblock-0x16C-0xFD,\sRui: {,},とおりゃーーーーーーーー,TOHRYAAAAAAAAAAAAAAAAAH!,,
string,battleblock-0x16C-0x120,Rui: {,},"私の　必殺シュート　受けてみろ\l<$01>

\sルイ「ハリケーーン！　シューート！！","Prepare to meet my killer shooting technique!}\l<$01>

\sRui: {HURRICANE...SHOT!",,
string,battleblock-0x16C-0x171,\sRui: {,},ダイナマイト　スローイン！！,DYNAMITE THROW-IN!,,
string,battleblock-0x16C-0x198,\sRui: {,},"いまだ　いくゼ！\l<$01>

ルイ「カウンター　アターック！！","Now! LET'S GO!}\l<$01>

Rui: {COUNTERATTAAAACK!",,
string,battleblock-0x16C-0x1D7,\sRui: {,},"いまだ　いくゼ！\l<$01>

ルイ「カウンター　アターック！！","Now! LET'S GO!}\l<$01>

Rui: {COUNTERATTAAAACK!",DUPE: F143,
string,battleblock-0x16C-0x216,\sRui: {,},"いまだ　いくゼ！\l<$01>

ルイ「カウンター　アターック！！","Now! LET'S GO!}\l<$01>

Rui: {COUNTERATTAAAACK!",DUPE: F143,
string,battleblock-0x16C-0x255,\s\p<$0B>,,サポーター達の　ヤジがとぶ！,Jeers fly from the supporters!,,
string,battleblock-0x16C-0x27A,\sSupporters: {,},"ルイさまーっ！！\n
　ステキー！！\n
　ガンバってーーーっ！\l<$01>

ルイ「うぉぉぉぉぉぉぉ\n
　燃えてきたわーーーっ！！","RUIIIIII!\n
YOU'RE THE BEST!\n
YOU CAN DO IT!}\l<$01>

Rui: {WhooooooAAAAAA!\n
I'M ON FIREEEEEEEE!",,
string,battleblock-0x16C-0x2FB,Rui: {,},キャーーッ！,Oof!,,
string,battleblock-0x16C-0x310,Rui: {,},"審判！　どこ見てるのよっ！\n
　反則じゃないーーーーっ！","Where are you looking, ref!?\n
That's a foul if I ever saw one!",,
string,battleblock-0x16C-0x34F,Rui: {,},な　なにぃ〜,W-Whaaa―!?,,
string,battleblock-0x16C-0x364,Rui: {,},燃えつきたわ・・・,I'm all burned out...,,
string,battleblock-0x16C-0x37F,Rui: {,},"げげっ\n
　いやな予感が当たったわ…","Gack!\n
I had a bad feeling about this, and it was right...",,
,,,,"//==================================
// Battle block 0x1A0
//==================================",,,
string,battleblock-0x1A0-0x81,Celica: {,},"ふん！　アタシに勝とうなんて\n
　百万年　早いんだよ！",Hmph! Like you'd beat me in a million years!,"NOTE: it's that ""X years too early"" thing some people don't like translated literally. i always thought it was fine, but w/e",
string,battleblock-0x1A0-0xC0,Celica: {,},"くっそー　よくも　アタシに\n
　恥かかせやがったな！","Damn it! The nerve of you, shaming me like this!",,
string,battleblock-0x1A0-0xFD,\sCelica: {,},ファイヤァーーー！,FIREEEEEEE!,,
string,battleblock-0x1A0-0x11C,\s\w<$0A>Celica: {,},アタシの蹴りを　受けてみな！,Get a load of my kick!,,
string,battleblock-0x1A0-0x149,\s\w<$01>Celica: {,},パッシング　ビーーーーム！！,Flashing BEEEEEEEEAM!,"NOTE: originally ""passing beam"" (the japanese refer to flashing one's headlights as ""passing"", hence the pun)
...though i suppose ""flasher"" can also mean something else in english... oh well
...ah, let's just change it",
string,battleblock-0x1A0-0x176,\sCelica: {,},"おらぁ！\n
　グズグズしてんじゃねー！","My, my!\n
A little slow on the draw, aren't we?",,
string,battleblock-0x1A0-0x1A7,\sCelica: {,},"おらぁ！\n
　グズグズしてんじゃねー！","My, my!\n
A little slow on the draw, aren't we?",DUPE: F159,
string,battleblock-0x1A0-0x1D8,\s\w<$07>Celica: {,},"おらぁ！\n
　グズグズしてんじゃねー！","My, my!\n
A little slow on the draw, aren't we?",DUPE: F159,
string,battleblock-0x1A0-0x20D,\s,,セリカは　アクセルを　吹かした！,Celica revs the gas!,,
string,battleblock-0x1A0-0x232,\s,,セリカは　回復した,Celica recovers.,"NOTE: man, they really weren't trying too hard on these celica messages",
string,battleblock-0x1A0-0x249,\s\p<$14>Celica: {,},甘いんだよっ！,Not good enough!,,
string,battleblock-0x1A0-0x268,Celica: {,},イッテェェェー,Owwwwwwww!,,
string,battleblock-0x1A0-0x281,Celica: {,},"ちっくしょーー\n
　きったねーーぞっ！！","Ah, dammit!\n
That's a low blow!",,
string,battleblock-0x1A0-0x2B2,Celica: {,},アんだとぉーー,WHAT was that!?,,
string,battleblock-0x1A0-0x2CB,Celica: {,},アバヨ！,"Well, c'ya!",,
string,battleblock-0x1A0-0x2DE,Celica: {,},チッ　しけてやがるぜ！,Tch! You've got some nerve!,CHECK,
,,,,"//==================================
// Battle block 0x1D4
//==================================",,,
string,battleblock-0x1D4-0x81,Miki: {,},"迷える子羊よ　私の胸で\n
　眠りなさい　永遠に・・・・・・","O lost little lamb, sleep now in my bosom, eternally...",,
string,battleblock-0x1D4-0xC2,Miki: {,},あ〜〜〜〜れ〜〜〜〜〜,WhaaaaaAAAAAAAT?,,
string,battleblock-0x1D4-0xE1,\sMiki: {,},"七色の木漏れ日が\n
　あなたの死に顔を\n
　美しく照らすことでしょう\l<$01>

\uミキ「イルミネーション　レーザー！！","The rainbow light filtering through the trees means your dying face shall be beautifully lit.}\l<$01>

\uMiki: {Illumination Laser!",,
